Name,Transcript,Cleaned Transcript,Transcript_ID
D4 (77).wav,"Limmagto a rimmuar ti agung-ungor a leon nga uray la nga agpallayog to nakaal-aliaw a dutdot iti tengngedna, pinagparrangna dagiti nadawis a kukona ken natadem a ngipenna",limmagto a rimmuar ti agung-ungor a leon nga uray la nga agpallayog to nakaal-aliaw a dutdot iti tengngedna pinagparrangna dagiti nadawis a kukona ken natadem a ngipenna,133
D4 (78).wav,"Nagtataray dagiti kortesano ken guardia, pinanawanda ti ari iti kaasi ti leon ken ti kawitan.",nagtataray dagiti kortesano ken guardia pinanawanda ti ari iti kaasi ti leon ken ti kawitan,88
D4 (79).wav,"Nagtataray dagiti kortesano ken guardia, pinanawanda ti ari iti kaasi ti leon ken ti kawitan.",nagtataray dagiti kortesano ken guardia pinanawanda ti ari iti kaasi ti leon ken ti kawitan,88
D4 (8).wav,"Nagkuretret ti mugging ti ari, nagpanunot iti apagapaman sa kinunana: Mangalaka iti kaykayatmo ken kabaelam nga ikabil kadagita lapayagmo.",nagkuretret ti mugging ti ari nagpanunot iti apagapaman sa kinunana mangalaka iti kaykayatmo ken kabaelam nga ikabil kadagita lapayagmo,95
D4 (80).wav,"Nagtataray dagiti kortesano ken guardia, pinanawanda ti ari iti kaasi ti leon ken ti kawitan.",nagtataray dagiti kortesano ken guardia pinanawanda ti ari iti kaasi ti leon ken ti kawitan,88
D4 (81).wav,"Nagpakleb ti ari iti sakaanan dagiti karaykay ti kawitan sa insangitna: Ay, naimbag nga Apo Kawitan, ay, Natan-ok nga Apo Kawitan, pangngaasim, ay, pangngaasim ta awatem ti ima ti anakko tapno ikasarmo.",nagpakleb ti ari iti sakaanan dagiti karaykay ti kawitan sa insangitna ay naimbag nga apo kawitan ay natan-ok nga apo kawitan pangngaasim ay pangngaasim ta awatem ti ima ti anakko tapno ikasarmo,134
D4 (82).wav,Pangngaasim ta dinak patpatayen ken dagiti iturayak,pangngaasim ta dinak patpatayen ken dagiti iturayak,135
D4 (83).wav,Pangngaasim ta dinak patpatayen ken dagiti iturayak,pangngaasim ta dinak patpatayen ken dagiti iturayak,135
D4 (84).wav,Pangngaasim ta dinak patpatayen ken dagiti iturayak,pangngaasim ta dinak patpatayen ken dagiti iturayak,135
D4 (85).wav,Ket napasamak ti nangayed a seremonia ti kallaysa a napno iti ragragsak ken padaya,ket napasamak ti nangayed a seremonia ti kallaysa a napno iti ragragsak ken padaya,147
D4 (86).wav,"Nagsala ken nagkanta ti tunggal maysa, agraman ti asolang, ti lobo, ken ti hiena, ken ti leon",nagsala ken nagkanta ti tunggal maysa agraman ti asolang ti lobo ken ti hiena ken ti leon,84
D4 (87).wav,"Kas sab-ong ti .ari, intedna iti anakna ti kagudua ti pagarianna .",kas sab-ong ti ari intedna iti anakna ti kagudua ti pagarianna ,27
D4 (88).wav,Ket nagbiag a naragsak ti kawitan ken ti nobiana ingga't inggana.,ket nagbiag a naragsak ti kawitan ken ti nobiana inggat inggana,28
D4 (89).wav,Pampanam dinamag ti asolang,pampanam dinamag ti asolang,153
D4 (9).wav,Dayta ti umno a bingaymo.,dayta ti umno a bingaymo,53
D4 (90).wav,Ti Ari Ken Ti Kawitan,ti ari ken ti kawitan,29
D5 (1).wav,"Idi un-unana nga aldaw, adda maysa nga ari nga agturay iti dakkel a pagarian",idi un-unana nga aldaw adda maysa nga ari nga agturay iti dakkel a pagarian,97
D5 (10).wav,Dayta ti umno a bingaymo.,dayta ti umno a bingaymo,53
D5 (100).wav,"Nagpakleb ti ari iti sakaanan dagiti karaykay ti kawitan sa insangitna: Ay, naimbag nga Apo Kawitan, ay, Natan-ok nga Apo Kawitan, pangngaasim, ay, pangngaasim ta awatem ti ima ti anakko tapno ikasarmo",nagpakleb ti ari iti sakaanan dagiti karaykay ti kawitan sa insangitna ay naimbag nga apo kawitan ay natan-ok nga apo kawitan pangngaasim ay pangngaasim ta awatem ti ima ti anakko tapno ikasarmo,134
D5 (101).wav,Pangngaasim ta dinak patpatayen ken dagiti iturayak.,pangngaasim ta dinak patpatayen ken dagiti iturayak,135
D5 (102).wav,Pangngaasim ta dinak patpatayen ken dagiti iturayak.,pangngaasim ta dinak patpatayen ken dagiti iturayak,135
D5 (103).wav,Ket napasamak ti nangayed a seremonia ti kallaysa a napno iti ragragsak ken padaya .,ket napasamak ti nangayed a seremonia ti kallaysa a napno iti ragragsak ken padaya ,24
D5 (104).wav,Ket napasamak ti nangayed a seremonia ti kallaysa a napno iti ragragsak ken padaya .,ket napasamak ti nangayed a seremonia ti kallaysa a napno iti ragragsak ken padaya ,24
D5 (105).wav,"Nagsala ken nagkanta ti tunggal maysa, agraman ti asolang, ti lobo, ken ti hiena, ken ti leon.",nagsala ken nagkanta ti tunggal maysa agraman ti asolang ti lobo ken ti hiena ken ti leon,84
D5 (106).wav,"Nagsala ken nagkanta ti tunggal maysa, agraman ti asolang, ti lobo, ken ti hiena, ken ti leon.",nagsala ken nagkanta ti tunggal maysa agraman ti asolang ti lobo ken ti hiena ken ti leon,84
D5 (107).wav,"Kas sab-ong ti .ari, intedna iti anakna ti kagudua ti pagarianna",kas sab-ong ti ari intedna iti anakna ti kagudua ti pagarianna,96
D5 (108).wav,"Kas sab-ong ti .ari, intedna iti anakna ti kagudua ti pagarianna",kas sab-ong ti ari intedna iti anakna ti kagudua ti pagarianna,96
D5 (109).wav,. Ket nagbiag a naragsak ti kawitan ken ti nobiana ingga't inggana., ket nagbiag a naragsak ti kawitan ken ti nobiana inggat inggana,154
D5 (11).wav,Dayta ti umno a bingaymo.,dayta ti umno a bingaymo,53
D5 (110).wav,. Ket nagbiag a naragsak ti kawitan ken ti nobiana ingga't inggana., ket nagbiag a naragsak ti kawitan ken ti nobiana inggat inggana,154
D5 (111).wav,Ti Ari Ken Ti Kawitan,ti ari ken ti kawitan,29
D5 (112).wav,Ti Ari Ken Ti Kawitan,ti ari ken ti kawitan,29
D5 (12).wav,"Rinugian ti kawitan a kargaan dagiti lapayagna ket kalpasan ti sumagmamano a kanito, awanen ti nabati a binukel ti trigo iti daga.",rinugian ti kawitan a kargaan dagiti lapayagna ket kalpasan ti sumagmamano a kanito awanen ti nabati a binukel ti trigo iti daga,64
D5 (13).wav,"Rinugian ti kawitan a kargaan dagiti lapayagna ket kalpasan ti sumagmamano a kanito, awanen ti nabati a binukel ti trigo iti daga.",rinugian ti kawitan a kargaan dagiti lapayagna ket kalpasan ti sumagmamano a kanito awanen ti nabati a binukel ti trigo iti daga,64
D5 (14).wav,Napalalo ti suron ti ari iti pannakaimatangna a panagpukaw dagiti binunton a trigo,napalalo ti suron ti ari iti pannakaimatangna a panagpukaw dagiti binunton a trigo,32
D5 (15).wav,"Ita, batangna metten ti agkiddaw iti bingayna",ita batangna metten ti agkiddaw iti bingayna,34
D5 (16).wav,"Ngem diyo kad’ malagip, Napateg nga Ari, a mabalinko nga ti amin a maikargak kadagiti lapayagko kinuna ti kawitan.",ngem diyo kad’ malagip napateg nga ari a mabalinko nga ti amin a maikargak kadagiti lapayagko kinuna ti kawitan,136
D5 (17).wav,Isu a kukuak amin dagitoy.,isu a kukuak amin dagitoy,36
D5 (18).wav,Saan a nakatimek ti ari,saan a nakatimek ti ari,37
D5 (19).wav,"Agyamanak unay, Napateg nga Ari, kinuna ti kawitan",agyamanak unay napateg nga ari kinuna ti kawitan,38
D5 (2).wav,Adu met ti dagdagana a paggapuan ti dakkel a matgedanna iti tinawen,adu met ti dagdagana a paggapuan ti dakkel a matgedanna iti tinawen,69
D5 (20).wav,"Ita, mapanak iti adayo a pagarian ta innak kiddawen ti ima ti anak ti ari tapno ikasarko.",ita mapanak iti adayo a pagarian ta innak kiddawen ti ima ti anak ti ari tapno ikasarko,39
D5 (21).wav,Nagnan ti kawitan iti naunday a pangdaliasatna,nagnan ti kawitan iti naunday a pangdaliasatna,89
D5 (22).wav,. Di nagbayag nakangngeg iti panangawag ti maysa nga asolang kenkuana ket nagsardeng., di nagbayag nakangngeg iti panangawag ti maysa nga asolang kenkuana ket nagsardeng,155
D5 (23).wav,Pampanam dinamag ti asolang,pampanam dinamag ti asolang,153
D5 (24).wav,Isu daytoy ‘tay aglangllanga aso nga ayup.,isu daytoy ‘tay aglangllanga aso nga ayup,144
D5 (25).wav,Mapanak iti adayo a pagilian ta innak kiddawen ti ima ti anak ti ari tapo ikasarko. insungbat ti kawitan.,mapanak iti adayo a pagilian ta innak kiddawen ti ima ti anak ti ari tapo ikasarko insungbat ti kawitan,45
D5 (26).wav,Pangngaasim ta ikuyognak.,pangngaasim ta ikuyognak,110
D5 (27).wav,Adayo ken narigat ti dalan ket masansan nga awanto ti kanem ken inumem.,adayo ken narigat ti dalan ket masansan nga awanto ti kanem ken inumem,47
D5 (28).wav,Ngem nagpilit ti asolang a sumurot,ngem nagpilit ti asolang a sumurot,90
D5 (29).wav,"Kalpasan ti sumagmamano nga oras a pannagnada, nabannog unayen ti asolang ket kinunana a saanen a makapagna pay",kalpasan ti sumagmamano nga oras a pannagnada nabannog unayen ti asolang ket kinunana a saanen a makapagna pay,49
D5 (3).wav,Adda agpapaay kenkuana a maipagpannakkel ken nagaget a kawitan nga agtrabtrabaho iti aldaw ken rabii iti sanikuana,adda agpapaay kenkuana a maipagpannakkel ken nagaget a kawitan nga agtrabtrabaho iti aldaw ken rabii iti sanikuana,31
D5 (30).wav,Ket kiniddaw ti kawitan nga agtugaw ti asolang iti lapayagna,ket kiniddaw ti kawitan nga agtugaw ti asolang iti lapayagna,111
D5 (31).wav,Inaramid ti asolang dayta ket nagtuloyda a dua - ti kawitan ken ti asolang - a nagdaliasat,inaramid ti asolang dayta ket nagtuloyda a dua - ti kawitan ken ti asolang - a nagdaliasat,112
D5 (32).wav,Inaramid ti asolang dayta ket nagtuloyda a dua - ti kawitan ken ti asolang - a nagdaliasat,inaramid ti asolang dayta ket nagtuloyda a dua - ti kawitan ken ti asolang - a nagdaliasat,112
D5 (33).wav,Inaramid ti asolang dayta ket nagtuloyda a dua - ti kawitan ken ti asolang - a nagdaliasat,inaramid ti asolang dayta ket nagtuloyda a dua - ti kawitan ken ti asolang - a nagdaliasat,112
D5 (34).wav,"Madamdama pay, nakasagang ti kawitan iti lobo a nagsaludsod : ",madamdama pay nakasagang ti kawitan iti lobo a nagsaludsod  ,85
D5 (35).wav,"Madamdama pay, nakasagang ti kawitan iti lobo a nagsaludsod : ",madamdama pay nakasagang ti kawitan iti lobo a nagsaludsod  ,85
D5 (36).wav,"Madamdama pay, nakasagang ti kawitan iti lobo a nagsaludsod : ",madamdama pay nakasagang ti kawitan iti lobo a nagsaludsod  ,85
D5 (37).wav,Papanam,papanam,76
D5 (38).wav,Papanam,papanam,76
D5 (39).wav,Papanam,papanam,76
D5 (4).wav,Adda agpapaay kenkuana a maipagpannakkel ken nagaget a kawitan nga agtrabtrabaho iti aldaw ken rabii iti sanikuana,adda agpapaay kenkuana a maipagpannakkel ken nagaget a kawitan nga agtrabtrabaho iti aldaw ken rabii iti sanikuana,31
D5 (40).wav,Mapanak iti adayo a pagilian ta innak kiddawen ti ima ti anak ti ari tapno ikasarko,mapanak iti adayo a pagilian ta innak kiddawen ti ima ti anak ti ari tapno ikasarko,77
D5 (41).wav,Mapanak iti adayo a pagilian ta innak kiddawen ti ima ti anak ti ari tapno ikasarko,mapanak iti adayo a pagilian ta innak kiddawen ti ima ti anak ti ari tapno ikasarko,77
D5 (42).wav,Mapanak iti adayo a pagilian ta innak kiddawen ti ima ti anak ti ari tapno ikasarko,mapanak iti adayo a pagilian ta innak kiddawen ti ima ti anak ti ari tapno ikasarko,77
D5 (43).wav,Pangngaasim ta ikuyognak.,pangngaasim ta ikuyognak,110
D5 (44).wav,Pangngaasim ta ikuyognak.,pangngaasim ta ikuyognak,110
D5 (45).wav,Pangngaasim ta ikuyognak.,pangngaasim ta ikuyognak,110
D5 (46).wav,Adayo ken narigat ti dalan ket masansan nga awanto ti kanem ken inumem.,adayo ken narigat ti dalan ket masansan nga awanto ti kanem ken inumem,47
D5 (47).wav,Adayo ken narigat ti dalan ket masansan nga awanto ti kanem ken inumem.,adayo ken narigat ti dalan ket masansan nga awanto ti kanem ken inumem,47
D5 (48).wav,Adayo ken narigat ti dalan ket masansan nga awanto ti kanem ken inumem.,adayo ken narigat ti dalan ket masansan nga awanto ti kanem ken inumem,47
D5 (49).wav,Ngem nagpilit ti lobo a sumurot,ngem nagpilit ti lobo a sumurot,114
D5 (5).wav,"Isu ti agarado, agmula ken agani ken agkiskis iti trigo.",isu ti agarado agmula ken agani ken agkiskis iti trigo,11
D5 (50).wav,Ngem nagpilit ti lobo a sumurot,ngem nagpilit ti lobo a sumurot,114
D5 (51).wav,Ngem nagpilit ti lobo a sumurot,ngem nagpilit ti lobo a sumurot,114
D5 (52).wav,". Kalpasan ti sumagmamano nga oras a pannagnada, nabannog unayen ti lobo ket kinunana a saanen makapagna pay", kalpasan ti sumagmamano nga oras a pannagnada nabannog unayen ti lobo ket kinunana a saanen makapagna pay,156
D5 (53).wav,Ket kiniddaw ti kawitan iti lobo nga agtugaw iti lapayagna.,ket kiniddaw ti kawitan iti lobo nga agtugaw iti lapayagna,116
D5 (54).wav,Ket kiniddaw ti kawitan iti lobo nga agtugaw iti lapayagna.,ket kiniddaw ti kawitan iti lobo nga agtugaw iti lapayagna,116
D5 (55).wav,Ket kiniddaw ti kawitan iti lobo nga agtugaw iti lapayagna.,ket kiniddaw ti kawitan iti lobo nga agtugaw iti lapayagna,116
D5 (56).wav,Nabang-aran ti lobo ket kasta ti inaramidna ket nagtuloyda a tallo- ti kawitan ken ti asolang ken ti lobo- a nagdaliasat.,nabang-aran ti lobo ket kasta ti inaramidna ket nagtuloyda a tallo- ti kawitan ken ti asolang ken ti lobo- a nagdaliasat,56
D5 (57).wav,"Madamdama pay, nakasagang ti kawitan iti hiena a nagkuna:",madamdama pay nakasagang ti kawitan iti hiena a nagkuna,87
D5 (58).wav,Papanam,papanam,76
D5 (59).wav,Mapanak iti adayo a pagilian ta innak kiddawen ti ima ti anak ti ari tapno ikasarko.,mapanak iti adayo a pagilian ta innak kiddawen ti ima ti anak ti ari tapno ikasarko,77
D5 (6).wav,"Adu met ti dagdagana a paggapuan ti dakkel a matgedanna Iti maysa a tawen, idi ad-adu nga amang ti naapit, sinarungkaran ti ari ti talonna ket naragsakan a nakakita kadagiti natatayag a mandala ti trigo a nakasaysayaat ti pannakaatar-atarda.",adu met ti dagdagana a paggapuan ti dakkel a matgedanna iti maysa a tawen idi ad-adu nga amang ti naapit sinarungkaran ti ari ti talonna ket naragsakan a nakakita kadagiti natatayag a mandala ti trigo a nakasaysayaat ti pannakaatar-atarda,22
D5 (60).wav,Pangngaasim ta ikuyognak.,pangngaasim ta ikuyognak,110
D5 (61).wav,Adayo ken narigat ti dalan ket masansan nga awanto ti kanem ken inumem.,adayo ken narigat ti dalan ket masansan nga awanto ti kanem ken inumem,47
D5 (62).wav,Ngem nagpilit latta ti hiena a sumurot,ngem nagpilit latta ti hiena a sumurot,118
D5 (63).wav,"Kalpasan ti sumagmamano nga oras a pannagnada, nabannog unayen ti hiena ket kinunana a saanen a makapagna pay",kalpasan ti sumagmamano nga oras a pannagnada nabannog unayen ti hiena ket kinunana a saanen a makapagna pay,119
D5 (64).wav,Kiniddaw ti kawitan iti hiena nga agtugaw daytoy iti lapayagna,kiniddaw ti kawitan iti hiena nga agtugaw daytoy iti lapayagna,61
D5 (65).wav,Kasta ti inaramid ti hiena ket isuda nga uppat - ti kawitan ken ti asolang ken ti lobo ken ti hiena- intuloyda ti nagdaliasat.,kasta ti inaramid ti hiena ket isuda nga uppat - ti kawitan ken ti asolang ken ti lobo ken ti hiena- intuloyda ti nagdaliasat,2
D5 (66).wav,Kasta ti inaramid ti hiena ket isuda nga uppat - ti kawitan ken ti asolang ken ti lobo ken ti hiena- intuloyda ti nagdaliasat.,kasta ti inaramid ti hiena ket isuda nga uppat - ti kawitan ken ti asolang ken ti lobo ken ti hiena- intuloyda ti nagdaliasat,2
D5 (67).wav,"Madamdama pay, nakasagang ti kawitan iti leon a nagpilit a kumuyog",madamdama pay nakasagang ti kawitan iti leon a nagpilit a kumuyog,121
D5 (68).wav,"Madamdama pay, nakasagang ti kawitan iti leon a nagpilit a kumuyog",madamdama pay nakasagang ti kawitan iti leon a nagpilit a kumuyog,121
D5 (69).wav,"Nabannog met a nagna ti naandur a leon ket pinagtugaw ti kawitan iti lapayagna, ket nagtuloy dagiti lima- ti kawitan ken ti asolang ken ti lobo ken ti hiena ken ti leon- a nagdaliasat",nabannog met a nagna ti naandur a leon ket pinagtugaw ti kawitan iti lapayagna ket nagtuloy dagiti lima- ti kawitan ken ti asolang ken ti lobo ken ti hiena ken ti leon- a nagdaliasat,122
D5 (7).wav,"Immasideg ti kawitan nga umis-isem sa kinunana: Itedmo koma kaniak, Napataeg nga Ari, ti bingayko iti trigo a kas suedok iti adu a rigrigatko a nagtrabaho.",immasideg ti kawitan nga umis-isem sa kinunana itedmo koma kaniak napataeg nga ari ti bingayko iti trigo a kas suedok iti adu a rigrigatko a nagtrabaho,120
D5 (70).wav,Kamaudiananna nakadanonen ti kawitan iti adayo a pagilian ket kiniddawna a dumatag iti ari,kamaudiananna nakadanonen ti kawitan iti adayo a pagilian ket kiniddawna a dumatag iti ari,92
D5 (71).wav,Kamaudiananna nakadanonen ti kawitan iti adayo a pagilian ket kiniddawna a dumatag iti ari,kamaudiananna nakadanonen ti kawitan iti adayo a pagilian ket kiniddawna a dumatag iti ari,92
D5 (72).wav,Naawat iti korte,naawat iti korte,105
D5 (73).wav,Naawat iti korte,naawat iti korte,105
D5 (74).wav,. Kinuna ti ari: Apay nga immayka iti pagariak, kinuna ti ari apay nga immayka iti pagariak,157
D5 (75).wav,. Kinuna ti ari: Apay nga immayka iti pagariak, kinuna ti ari apay nga immayka iti pagariak,157
D5 (76).wav,"Immayak, kinuna ti kawitan, ta kiddawek ti ima ti anak ti Napateg nga Ari tapno ikasarko.",immayak kinuna ti kawitan ta kiddawek ti ima ti anak ti napateg nga ari tapno ikasarko,80
D5 (77).wav,"Immayak, kinuna ti kawitan, ta kiddawek ti ima ti anak ti Napateg nga Ari tapno ikasarko.",immayak kinuna ti kawitan ta kiddawek ti ima ti anak ti napateg nga ari tapno ikasarko,80
D5 (78).wav,"Nainsulto ti ari kadagita a balikas, inawaganna dagiti guardia: Ibellengyo daytoy a parammag a kawitan iti pagipupokan kadagiti manok iti palasio.",nainsulto ti ari kadagita a balikas inawaganna dagiti guardia ibellengyo daytoy a parammag a kawitan iti pagipupokan kadagiti manok iti palasio,81
D5 (79).wav,"Iti dayta met laeng a kanito, nasarakan ti kawitan ti bagina iti pupokan dagiti manok",iti dayta met laeng a kanito nasarakan ti kawitan ti bagina iti pupokan dagiti manok,82
D5 (8).wav,"Nagkuretret ti mugging ti ari, nagpanunot iti apagapaman sa kinunana: Mangalaka iti kaykayatmo ken kabaelam nga ikabil kadagita lapayagmo.",nagkuretret ti mugging ti ari nagpanunot iti apagapaman sa kinunana mangalaka iti kaykayatmo ken kabaelam nga ikabil kadagita lapayagmo,95
D5 (80).wav,"Iti dayta met laeng a kanito, nasarakan ti kawitan ti bagina iti pupokan dagiti manok",iti dayta met laeng a kanito nasarakan ti kawitan ti bagina iti pupokan dagiti manok,82
D5 (81).wav,Dinagdagus ti kawitan nga inawagan ti asolang a rummuar iti lapayagna,dinagdagus ti kawitan nga inawagan ti asolang a rummuar iti lapayagna,101
D5 (82).wav,Limmagto ti asolang a rimmuar ket nagpiestaanna dagiti manok.,limmagto ti asolang a rimmuar ket nagpiestaanna dagiti manok,8
D5 (83).wav,Nagpungit ti ari idi madamagna daytoy ket binilinna dagiti guardia:Ibellengyo dayta a parammag a kawitan iti ubong dagiti karnero!,nagpungit ti ari idi madamagna daytoy ket binilinna dagiti guardiaibellengyo dayta a parammag a kawitan iti ubong dagiti karnero,145
D5 (84).wav,"Apaman nga addada iti ubong dagiti karnero, inawagan ti kawitan ti lobo a rummuar iti lapayagna",apaman nga addada iti ubong dagiti karnero inawagan ti kawitan ti lobo a rummuar iti lapayagna,83
D5 (85).wav,Dinagdagus met ti lobo a linamut dagiti amin a karnero.,dinagdagus met ti lobo a linamut dagiti amin a karnero,126
D5 (86).wav,Nakarkaro manen ti pungtot ti ari idi madamagna daytoy,nakarkaro manen ti pungtot ti ari idi madamagna daytoy,104
D5 (87).wav,. Inyikkisna kadagiti guardiana: Ibellengyo dayta a parammag a kawitan iti ubong dagiti asno ket bay-anyo a payatyatenda!, inyikkisna kadagiti guardiana ibellengyo dayta a parammag a kawitan iti ubong dagiti asno ket bay-anyo a payatyatenda,158
D5 (88).wav,Ngem iti daytoy a gundaway inawagan ti kawitan ti mabisinan a hiena a dagdagus met a naglamut kadagiti amin nga asno.,ngem iti daytoy a gundaway inawagan ti kawitan ti mabisinan a hiena a dagdagus met a naglamut kadagiti amin nga asno,128
D5 (89).wav,Napalalon ti pungtot ti ari.,napalalon ti pungtot ti ari,129
D5 (9).wav,"Nagkuretret ti mugging ti ari, nagpanunot iti apagapaman sa kinunana: Mangalaka iti kaykayatmo ken kabaelam nga ikabil kadagita lapayagmo",nagkuretret ti mugging ti ari nagpanunot iti apagapaman sa kinunana mangalaka iti kaykayatmo ken kabaelam nga ikabil kadagita lapayagmo,95
